tsne_1,tsne_2,label
-49.101624,63.860992,0
-70.153435,49.41465,0
-70.11973,49.08902,0
-70.22411,49.643124,0
-57.233154,44.68325,0
-70.0032,50.09888,0
-68.90644,48.346664,0
-69.87587,49.180626,0
-69.95814,49.010647,0
-69.865746,48.788555,0
-67.68376,44.994812,0
-60.460262,42.20722,0
-45.93527,60.288284,0
-67.38501,39.385662,0
-61.463192,43.512363,0
-62.487465,43.337154,0
39.04351,69.85227,0
31.807732,62.812138,0
-7.4669614,57.44975,0
-7.4630456,57.3937,0
-1.5945848,74.31754,0
19.089804,67.08242,0
-1.7564995,74.33789,0
23.097527,66.27537,0
39.702168,71.48831,0
21.136242,66.97484,0
32.257072,62.751923,0
24.051456,66.034615,0
31.09032,62.60577,0
23.811447,66.05672,0
-2.0360162,73.99695,0
45.39671,71.68854,0
19.65581,67.842064,0
20.608921,67.30059,0
20.821424,67.08351,0
23.295563,66.29601,0
23.944263,66.17944,0
-19.043705,73.98684,0
37.91196,70.93016,0
20.73515,68.72041,1
19.248972,69.35169,1
19.439152,69.71342,1
38.78165,70.91929,1
46.14147,72.24937,1
38.153175,71.0177,1
19.79787,70.22491,1
19.269726,69.715454,1
38.688835,70.97764,1
39.711052,71.68215,1
20.911331,67.046165,1
-20.557476,73.078964,1
-20.709206,72.9819,1
-19.16987,73.923004,1
23.976288,66.135025,1
-18.662628,74.18612,1
-20.566162,73.09737,1
-20.66303,73.02106,1
-19.253979,73.88067,1
24.059195,66.10335,1
-18.376148,74.28766,1
-20.629723,73.05633,1
-20.603544,73.07406,1
32.406178,62.652016,0
-17.808401,74.24744,0
32.433807,62.6752,0
39.452507,71.79026,0
19.579746,68.905235,0
-20.48601,73.27307,0
49.777805,73.20379,1
50.178886,73.07876,1
-1.4713544,73.831566,1
-1.3746048,73.792404,1
-1.2820896,73.7784,1
38.785137,71.03029,1
20.30784,70.13918,1
-1.1703641,73.895226,1
-1.5019152,74.43293,1
-1.1895522,73.842354,1
38.458374,70.88633,1
19.958294,69.97161,1
21.321253,66.85038,1
19.223852,69.183716,1
19.608633,69.80123,1
46.148453,72.281975,1
39.93279,72.01584,1
19.957123,70.08872,1
19.536753,70.16224,1
19.529247,69.963745,1
46.210094,72.52633,1
39.98782,72.19298,1
19.74363,70.47695,1
19.12982,69.61553,0
-38.59487,67.611916,0
-6.860029,82.97255,0
37.515015,71.12208,0
20.167236,70.80921,0
14.229927,68.9527,0
14.413619,67.30494,0
14.490406,67.25122,0
45.112854,71.61818,0
15.373271,67.93418,0
15.407874,68.25398,0
50.045876,72.960434,0
-3.7962723,74.05199,0
17.692139,69.84364,0
43.304523,72.95463,0
16.698263,70.282936,0
37.751976,72.152695,0
32.479378,63.182774,0
24.05448,65.73382,0
-18.077263,74.49676,0
29.709501,78.36052,0
-2.3327649,84.71165,0
19.515402,71.08206,0
13.697405,66.748215,0
37.419735,72.63151,0
-5.243024,77.80192,0
13.779564,70.159744,0
13.229761,70.39525,0
13.723327,69.80363,0
13.073414,69.972084,0
7.7056193,73.8316,1
14.448106,71.80225,1
43.957497,73.813934,1
42.64118,73.72609,1
14.386846,71.81176,1
13.496857,70.98514,1
14.478774,72.08751,1
11.920895,71.79325,0
25.021927,64.386185,0
33.22745,64.66211,0
10.869576,81.0675,0
16.078314,70.62474,0
16.1829,70.585175,0
-6.664083,82.667274,0
-2.5036855,85.03347,1
-0.35549748,85.53373,1
34.973347,78.53595,1
45.445545,76.93415,1
34.94141,78.51528,1
12.729151,81.5395,1
12.462585,81.88999,1
12.614785,82.001045,1
46.19573,75.82359,1
47.693142,74.122635,1
15.998728,60.243023,1
12.869967,70.93509,1
13.038321,71.117805,1
45.37726,76.34925,0
41.938477,73.179955,0
18.87493,71.49835,0
-1.2836223,85.23623,0
0.728403,86.72023,1
-20.832775,79.64105,1
25.880898,67.13039,1
40.596626,79.59187,1
-29.264948,73.479454,1
-38.535934,68.96063,1
-38.67685,68.98852,1
-34.915867,70.55487,1
-7.892114,86.781105,1
-1.2681909,85.23393,1
29.806423,79.52274,1
-29.021627,75.163734,0
-19.045206,81.945114,0
41.247658,80.07496,0
-39.08846,68.62239,0
-40.600765,67.77485,0
31.166693,78.81253,0
11.289531,80.22018,0
-7.844984,81.37975,0
43.228592,77.66093,0
-19.991934,79.334145,0
34.246994,66.25496,0
-10.300687,83.14612,0
-27.020224,73.441536,0
23.892612,85.63095,0
-6.4837613,88.265366,0
12.197856,83.384384,0
31.293703,78.23238,0
43.633038,77.784225,0
7.326022,79.896255,0
12.439156,83.92561,0
0.23657909,86.055885,0
-17.944487,78.29395,0
-25.628803,72.62371,0
31.464355,64.85829,0
32.563763,64.64639,0
33.84899,65.29292,0
10.71585,76.51967,0
15.242532,75.22543,0
15.282323,75.17086,0
50.16812,74.59368,0
-8.389926,79.75889,0
-25.361542,71.63305,0
-6.7842984,78.99144,0
11.364436,75.93006,0
33.706936,76.54472,0
-8.017494,79.804955,0
-7.0178504,79.25477,0
44.336903,75.471825,0
9.810919,75.85583,1
28.290545,76.184296,1
45.259586,75.622055,1
48.931366,75.37978,1
16.350796,61.39348,1
11.132015,76.63293,1
12.060377,77.95013,1
43.731045,76.791016,1
43.62677,76.632034,1
16.57538,76.51849,1
6.104931,78.85922,1
-18.943739,78.97607,1
31.525463,65.62932,0
44.723988,77.529175,0
16.194695,74.70092,0
15.316268,74.86051,0
11.298493,75.690346,0
34.86307,76.14228,0
4.5143538,78.209854,0
37.095917,76.11049,0
3.8889847,80.87537,0
-8.130765,80.19592,1
5.4750886,78.8077,1
25.244385,64.30464,1
-18.903841,78.81978,1
-26.255083,72.81592,1
-27.18133,72.78515,1
0.6756084,80.10036,1
33.2127,77.00669,1
28.017084,77.31768,1
-7.4551616,79.61308,1
-7.4920263,79.668976,1
-8.1616535,80.3273,1
33.926956,76.770294,1
33.631573,77.022575,1
2.6862454,81.45008,1
-7.321175,79.71507,1
3.5396597,80.76404,1
41.732018,77.81883,1
44.242844,76.81223,1
27.624308,76.8233,1
14.742347,76.74462,1
21.979094,84.468925,1
50.266945,74.44268,1
44.782738,75.8786,1
34.41599,76.044876,1
11.490831,75.92436,1
12.482664,76.40265,1
27.361893,76.41313,1
44.51706,75.06919,1
44.133286,75.35524,1
11.572191,75.92196,0
-31.773891,68.35871,0
-33.88526,68.80443,0
33.755863,77.07788,0
-19.146027,79.01565,0
41.36915,78.99827,0
-38.041626,68.88456,0
17.55149,83.70699,0
-9.482452,86.99189,0
11.895754,83.64038,1
8.812006,90.927925,1
9.28562,90.63658,1
32.186058,83.22347,1
13.034184,90.53503,1
8.306968,91.203865,1
8.2266655,91.24709,1
31.620117,83.3951,1
41.107822,81.786255,1
31.474777,83.9063,1
31.655869,83.44758,0
16.744356,90.72995,0
42.000538,81.28861,0
33.285744,82.986084,0
14.465861,91.689766,0
42.585915,81.99618,0
-2.169526,94.00748,0
30.482275,68.10558,0
41.669827,82.45886,0
14.776427,91.72549,0
-33.888947,71.56412,0
29.266216,80.18304,0
12.035356,83.14674,1
1.5780282,85.97963,1
15.145741,84.418,1
38.93391,79.1154,1
29.293844,65.94416,1
-20.37317,79.76972,1
1.1297531,86.55756,1
1.9631475,85.475204,1
38.87638,79.1128,1
30.459118,65.607864,1
8.05687,79.209496,1
0.8981208,86.66991,1
1.0863986,86.438965,1
29.296633,65.94347,1
38.648632,79.15816,1
28.712336,80.308975,1
1.8957797,85.90525,1
-10.745026,83.06525,0
-24.059214,74.948006,0
25.145424,64.34143,0
-18.88873,77.44664,0
32.31531,64.62035,0
6.316255,77.39404,0
7.163684,78.34648,1
28.596672,78.407104,1
34.270355,66.18907,1
31.1143,65.4556,1
7.385301,79.04348,1
13.242314,78.95676,1
13.549661,78.925476,1
42.01181,76.89152,1
44.903675,76.66652,1
28.93106,77.17346,1
6.549967,78.43952,1
13.645567,79.469246,1
33.2489,78.12261,1
41.94089,78.45035,1
27.774548,78.46057,1
2.1303566,82.17575,1
33.193554,64.53529,0
-19.71688,77.172035,0
24.485857,63.312416,1
-18.495121,77.71925,1
-19.123241,77.64506,1
-25.080898,72.53058,1
-32.464966,68.14835,1
16.29077,59.430428,1
50.799805,73.82328,1
1.9516436,84.9883,1
-5.119306,80.754814,0
39.647675,78.76281,0
15.513046,78.57673,0
38.117386,77.44369,0
45.731853,77.01896,0
29.611124,78.0334,0
36.437878,75.59647,0
38.749268,75.09728,0
5.020497,76.31719,0
13.743717,74.115,0
8.528096,74.90686,0
43.489067,74.3894,0
-19.074984,77.26811,0
29.08097,74.034096,0
-4.0405226,78.00682,0
6.846723,74.68429,0
-4.0816393,78.00909,0
-41.046944,68.295044,0
8.17931,78.69513,0
10.408596,93.21507,1
36.40935,79.031494,1
43.15796,82.27253,1
30.824663,83.3332,1
8.303418,78.86685,1
13.724554,92.76106,1
28.57847,80.94396,1
36.953922,78.95747,0
-32.93917,72.961395,0
14.481009,78.567314,0
-18.566078,77.763306,0
-35.407234,68.192566,0
-24.314571,73.80726,0
29.426548,73.30203,1
45.22062,73.55009,1
39.87399,75.120255,1
13.7014885,72.76401,1
-5.277073,78.554306,1
7.2957835,74.7166,1
38.194763,74.45517,1
14.2134075,72.43992,1
-4.1271486,77.62146,1
-4.5086102,77.62381,1
16.423557,63.72602,1
50.313236,73.950325,1
29.513872,78.4731,1
-5.4482627,80.52486,1
-3.896827,77.56501,1
-3.886119,77.19319,1
38.460064,74.23501,1
29.419947,73.26157,0
44.96158,73.91673,0
9.246519,73.29426,0
9.563052,72.907425,0
-8.5239315,81.55728,0
-5.494286,80.89096,0
28.793377,74.075386,0
-23.938894,71.15693,0
9.116437,72.85897,0
25.583202,64.52569,0
45.2473,73.41489,0
14.555271,93.22484,0
36.103786,83.69679,0
43.367695,82.50813,0
43.504417,82.37013,0
11.970454,93.684456,0
35.53254,83.60829,0
13.781908,97.092514,0
13.229343,78.27525,1
13.168702,78.22414,1
39.632168,75.79229,1
29.03938,76.88218,0
15.980359,60.66061,1
15.848684,60.729702,1
34.536522,78.67336,1
43.051113,75.29505,1
7.534373,76.56845,1
5.980396,76.6689,1
7.802657,75.11715,1
7.8118014,74.90038,1
-9.064398,81.37325,0
-5.427628,80.88117,0
-6.4572453,82.09042,0
7.3486476,79.945984,0
7.4356885,79.37,0
-21.032959,77.73498,0
-8.736179,81.73106,0
13.859244,78.60858,0
-9.883634,81.4104,0
14.074692,74.2406,0
50.615032,74.032974,0
-36.544346,67.57825,0
-42.314022,66.48455,0
-4.762238,79.79065,0
-31.003271,68.53389,0
43.764664,74.87104,0
12.311826,73.37122,0
15.913711,60.481525,0
11.751497,73.743,0
43.89125,75.037056,0
-37.61475,69.52117,0
-15.576389,79.153595,0
-25.089464,73.88616,0
33.34266,83.21781,0
23.634642,84.95227,0
41.63352,82.11186,0
11.175561,83.79396,0
28.31187,79.84436,0
45.687675,78.22202,0
30.160954,84.07625,0
33.374023,83.15927,0
-7.419505,89.68224,0
24.169416,85.44714,0
24.480818,83.64165,0
30.740616,65.70518,0
30.706976,66.005,0
1.806251,87.57694,0
1.7681422,87.971176,0
-34.842716,70.73564,0
24.536108,85.42562,0
-6.7145276,90.13188,0
33.138313,83.78714,0
-21.345917,82.13355,1
-29.7072,75.01373,1
-22.34174,81.66071,1
13.049104,89.94552,1
42.41172,81.08273,1
31.328163,82.16868,1
9.514473,89.4605,1
1.5535995,88.40607,1
13.315113,83.931015,1
41.74582,80.4998,1
34.655025,79.15201,1
8.019446,82.323135,1
8.034334,82.11756,1
8.079898,81.85271,1
48.850258,76.440636,1
49.347187,76.047745,1
21.872915,85.63476,1
22.6844,85.953865,1
32.962044,82.32257,0
32.766754,82.10584,0
25.817295,67.211395,0
13.846306,84.3361,0
7.2770357,81.90718,0
4.7439094,81.04603,0
4.1450367,80.91497,1
4.605613,81.07386,1
1.9240199,80.392105,1
4.276496,80.82158,1
8.188973,81.3029,1
42.704082,76.670525,1
-27.370272,72.2976,1
-19.356155,78.53629,1
1.0351537,80.09249,1
34.47409,77.18324,0
-41.339497,68.04265,0
-8.512041,81.948555,0
-8.422794,81.985695,0
11.7836,90.843735,0
2.5813572,88.16187,0
12.569099,85.76482,1
-6.4760704,87.76809,1
-6.7782316,87.91579,1
6.8505177,89.28627,1
35.33917,80.39458,1
42.6114,79.5369,1
13.115928,85.551414,1
11.759863,85.93826,1
11.895801,85.77681,1
43.138485,79.308624,1
43.24448,79.078674,1
12.11657,85.27632,1
12.269783,85.42331,1
11.697903,85.5452,1
35.004883,80.00558,1
42.918934,78.94051,1
31.058836,79.49609,1
22.28253,85.24953,1
20.163345,87.05717,1
31.518816,81.83582,1
43.93298,80.09004,1
15.125159,91.094185,0
-19.54337,79.590706,0
44.39047,77.87501,0
34.048885,80.624695,0
14.598027,90.31998,0
31.79759,81.36573,0
-6.333893,88.57838,0
33.118896,81.11305,0
-19.160255,78.79923,0
32.791286,64.42141,0
-17.983837,78.15854,0
-19.042969,79.54411,0
-25.470413,72.45618,0
50.017033,74.53619,0
41.738388,74.99422,0
16.024218,75.885376,0
48.850445,75.4188,0
11.776162,77.80762,0
-6.0688906,78.86256,0
48.34856,76.55022,0
30.005522,66.30991,0
48.047867,76.50105,0
9.90964,90.17278,0
12.713962,87.518364,0
-25.429897,71.816925,0
33.04387,65.0638,0
48.43695,76.67447,1
33.882095,79.031746,1
12.971693,86.414215,1
12.195033,86.47025,1
31.470238,80.12852,1
44.122078,78.99678,1
34.665035,80.23887,1
14.2513895,85.88343,1
13.347388,86.01209,1
13.975643,85.973694,1
44.047634,79.83921,1
42.813683,79.89934,1
13.514395,86.29749,1
12.248803,87.39487,1
11.656619,88.32196,1
34.864437,81.472725,1
34.266407,81.485596,1
6.121684,90.41666,1
-9.360306,86.989006,1
-7.250483,87.8631,1
13.661077,86.01477,1
28.359447,79.08719,1
14.251079,91.038345,0
-26.312521,74.45916,0
-29.586319,73.48778,0
-8.015995,90.89018,0
-9.788449,90.82669,0
-7.9745936,90.68114,0
43.11393,81.0466,0
25.45103,85.04852,0
30.59504,66.52766,0
13.0731535,91.7809,0
-37.65747,69.577736,0
-37.823494,69.642395,0
41.59731,81.94364,0
12.902548,91.76818,1
13.165823,91.705864,1
34.402657,82.18763,1
42.34162,81.459816,1
26.061987,67.9313,1
-19.583866,80.55481,1
0.7904218,87.504555,1
29.823423,82.42991,1
44.998173,79.872734,1
36.3071,80.677795,1
-19.201704,80.7849,1
-20.300266,80.37298,1
-19.36956,80.66851,1
31.229855,66.19708,1
30.643045,66.050575,1
9.697447,92.10651,0
-6.8594728,87.01441,0
27.524466,78.289734,0
14.216739,77.7457,0
25.58339,64.56754,0
-4.4165535,79.90818,0
33.743607,64.65499,0
-24.938171,71.04392,1
15.737046,59.93897,1
50.69355,73.895645,1
-16.80945,77.24254,1
-6.644428,81.956375,1
-3.7169478,79.954605,0
-4.5666394,79.7385,0
6.949957,74.807785,0
-18.921812,77.30579,0
-25.338306,72.559326,0
16.212498,61.92127,0
14.103398,74.907036,0
0.96987283,83.67994,0
40.512344,77.86697,0
-3.7094324,80.30842,0
28.23541,76.16071,0
14.314862,75.35571,0
45.354267,75.801476,0
28.460299,76.20926,0
-2.516445,80.83081,0
-6.259057,82.02428,0
15.3441305,73.25156,0
14.3773155,74.037674,0
29.627806,71.99314,0
10.456176,92.88999,0
15.424598,95.90803,0
30.961231,84.23565,0
15.408289,93.17822,0
41.920116,82.45322,0
34.52222,83.35233,0
10.947245,94.66903,0
-9.370753,89.6499,0
11.951378,93.51827,0
14.6951065,93.01201,0
48.614098,77.171135,0
30.36938,83.94744,0
33.63382,83.39126,0
13.837624,92.76866,0
-8.497859,89.66186,0
26.259892,67.54349,0
-19.318548,82.56514,0
30.44888,67.34461,0
-10.658562,90.10954,0
-19.321644,82.89764,1
-20.04769,83.104164,1
-30.147173,75.28438,1
26.606956,67.61109,1
30.25239,67.2874,1
-30.24051,75.302536,1
-4.366776,93.037994,1
10.817817,94.525986,1
11.309379,94.44007,1
-1.6032037,94.58051,1
-1.5508678,94.568665,1
-1.4381807,94.645256,1
15.725467,93.091835,1
30.552187,84.00223,1
43.39359,82.4543,1
42.094074,82.34701,1
15.607462,92.99686,1
16.665476,93.405174,0
11.00701,94.22483,0
-20.239334,82.32549,0
-33.241535,72.51189,1
31.044268,83.18443,1
34.72689,82.41488,1
11.776223,93.769005,1
8.654851,94.61359,1
-8.097938,89.30227,1
13.176402,92.91939,1
34.65187,82.718666,1
24.812305,84.94344,1
12.805425,93.173386,1
15.543812,92.97408,1
30.242638,84.30215,1
15.809861,95.73355,1
-20.468021,83.32295,1
-30.250353,75.34909,1
15.472049,93.56834,1
-30.068815,75.862366,1
-32.487495,73.4254,1
-20.128841,83.426796,1
-21.058123,83.55621,1
14.623829,96.50479,0
14.615059,76.0088,0
27.129648,75.95367,0
-4.592501,79.04244,0
6.7537427,74.665924,0
38.140907,75.10272,0
-35.70329,67.94566,0
33.07132,64.21289,0
-26.993532,72.72409,0
28.495565,77.01382,0
13.780855,77.520035,0
34.067554,76.11516,0
-5.6811132,78.96376,0
-3.1355581,78.0758,0
15.708987,77.363625,0
39.704655,77.9282,0
25.51242,64.474525,0
-24.79698,74.45738,1
-27.685495,73.58021,1
-10.77877,82.0293,1
-7.7832437,81.416916,1
30.033287,77.85994,1
29.809082,77.585236,1
-5.4099402,83.04183,1
-4.9053726,81.985245,1
-7.810894,81.06858,1
29.235579,77.58469,1
33.285038,77.208664,0
10.475935,80.854225,0
11.690855,89.49607,0
11.774122,89.38886,0
19.319654,88.05021,0
24.736444,85.00839,0
10.044061,80.829994,0
10.363039,81.36815,0
-8.610046,88.893814,0
-32.279015,74.24209,1
-21.945084,83.10064,1
-1.1996965,94.62371,1
29.296272,68.02442,1
29.579739,67.83814,1
-19.349466,82.908554,1
-21.927591,82.2501,1
-22.202219,82.3531,1
-32.709003,73.906555,1
-35.170567,68.52698,0
28.390379,78.36124,0
48.96094,75.08227,0
9.844453,81.26861,0
8.5723095,91.248055,0
42.276955,78.24905,0
-34.977295,70.021286,0
26.061802,67.73104,0
-6.7030663,86.34155,1
-7.838534,87.47129,1
-7.370304,87.58735,1
31.702011,77.83342,1
30.222164,77.774445,1
12.237963,80.388794,1
9.698976,80.94444,1
17.250969,82.92916,1
49.040867,75.33966,1
45.165062,77.4043,1
28.53654,78.1842,1
12.474591,80.46923,1
9.794769,81.3811,1
31.696575,78.143974,1
45.27353,77.875984,1
31.528055,78.19245,1
22.4427,84.65238,1
17.272074,83.05618,1
22.482895,80.58929,1
43.56478,77.90761,1
3.3929715,85.36025,0
16.50223,90.58829,0
29.869717,84.94593,1
32.760735,83.35579,1
-7.231951,89.27222,1
-7.558356,88.816605,1
-9.16291,87.558464,1
12.6952505,86.41645,0
43.362984,80.70233,0
42.083965,79.208405,0
32.42381,82.74387,0
11.120023,85.17675,0
35.147984,80.54024,0
